Date,Close,High,Low,Open,Volume,Prev_Close,MA5,MA10
2015-01-14,48.71818923950195,49.022566911507234,48.27057644446762,48.62866668049509,3939014,48.646575927734375,49.07269821166992,49.18370590209961
2015-01-15,51.18900680541992,51.45757446097521,48.87932302488074,48.87932302488074,6425406,48.71818923950195,49.402140045166014,49.3931884765625
2015-01-16,52.76461410522461,53.337559531795236,50.41912468456055,51.13530525354626,8222495,51.18900680541992,50.03954238891602,49.70114631652832
2015-01-19,52.94365692138672,53.31965461773092,51.70824840831036,52.692996647400705,5082702,52.76461410522461,50.85240859985352,50.02163734436035
2015-01-20,52.78251647949219,53.71355210140588,52.56766135798751,53.35546185120137,6145107,52.94365692138672,51.679596710205075,50.437022018432614
2015-01-21,52.603477478027344,53.015280342319045,52.299099758538546,52.74671262340136,2865190,52.78251647949219,52.45665435791015,50.76467628479004
2015-01-22,53.122711181640625,54.21488960312883,52.51396053431809,52.67509826879569,7016755,52.603477478027344,52.8433952331543,51.12276763916016
2015-01-23,53.55241394042969,53.713556509008626,52.71090081201462,53.283846230738305,4549463,53.122711181640625,53.000955200195314,51.52024879455566
2015-01-27,53.695648193359375,54.07164589485869,52.71089994076763,53.086897642266955,6048058,53.55241394042969,53.151353454589845,52.00188102722168
2015-01-28,53.5166015625,54.322304655764036,53.355463857993215,53.874691826172906,5448999,53.695648193359375,53.298170471191405,52.488883590698244
2015-01-29,53.28384017944336,53.69564298282082,52.85412994997401,53.65983784445647,6923717,53.5166015625,53.43424301147461,52.94544868469238
2015-01-30,52.99736404418945,53.89258954205199,52.281183645899425,53.17640914376196,3094145,53.28384017944336,53.409173583984376,53.12628440856933
2015-02-02,52.94365692138672,53.24803462121485,52.28119380970858,52.728806645658736,2427202,52.99736404418945,53.28742218017578,53.144188690185544
2015-02-03,52.71088790893555,53.49868827394903,52.460227688728764,53.31964317798315,1320013,52.94365692138672,53.09047012329101,53.12091178894043
2015-02-04,52.37071228027344,53.4449830025205,52.24537972462934,52.818325081209714,1740828,52.71088790893555,52.8612922668457,53.07973136901855
2015-02-05,51.439674377441406,52.60346760771504,51.099486721213,52.37070993304222,2453418,52.37071228027344,52.49245910644531,52.96335105895996
2015-02-06,51.3680534362793,51.92309618840704,50.70558556149944,50.99206065008747,2422833,51.439674377441406,52.16659698486328,52.78788528442383
2015-02-09,50.651885986328125,51.36806660604877,50.132653094266395,51.20692888075803,2511094,51.3680534362793,51.70824279785156,52.497832489013675
2015-02-10,51.95891571044922,52.35281603074778,50.13265412136374,50.2042741275674,3982617,50.651885986328125,51.557848358154295,52.32415924072266
2015-02-11,52.19166946411133,53.301745373914294,51.92310177169255,52.28119202825092,5670681,51.95891571044922,51.522039794921874,52.19166603088379
2015-02-12,53.80309295654297,54.42975110745921,52.29911145157939,53.28385997444777,7776840,52.19166946411133,51.99472351074219,52.24359130859375
2015-02-13,54.25069046020508,54.68039586993603,53.48079735130743,54.34021302767946,8270115,53.80309295654297,52.571250915527344,52.36892395019531
2015-02-16,54.69830322265625,55.28915119579585,54.42973552060097,54.42973552060097,3789682,54.25069046020508,53.38053436279297,52.54438858032226
2015-02-18,55.41447067260742,55.50399321881401,54.16115502571513,54.465532654199336,4034642,54.69830322265625,54.07164535522461,52.81474685668945
2015-02-19,55.25334548950195,55.52191321241933,54.12536202463108,55.43239063811354,2708022,55.41447067260742,54.683980560302736,53.103010177612305
2015-02-20,54.87735366821289,55.432391696744546,54.53716593658988,55.110111394470984,4586215,55.25334548950195,54.89883270263672,53.44677810668945
2015-02-23,55.82628631591797,56.39923171543669,54.608780377509504,54.78782551130222,5857600,54.87735366821289,55.213951873779294,53.89260139465332
2015-02-24,56.13065719604492,56.47083999477992,55.70094698437918,55.82627953419081,3786009,55.82628631591797,55.500422668457034,54.440478515625
2015-02-25,55.34285354614258,56.48874413942824,54.64458056387628,56.43503158031687,3842514,56.13065719604492,55.48609924316406,54.77887229919433
2015-02-26,54.69830322265625,56.023234305316244,54.00002525454847,55.181726057737784,7368101,55.34285354614258,55.375090789794925,55.02953567504883
2015-02-27,56.25600051879883,56.39923566448023,54.465549055505214,54.76992191873678,4870174,54.69830322265625,55.65082015991211,55.27482643127441
2015-03-02,56.112754821777344,56.936365325457096,55.64723943132657,56.4887525050583,3288237,56.25600051879883,55.70811386108399,55.46103286743164
2015-03-03,55.700958251953125,56.005335975378856,55.19963280820452,55.93371597331028,3773373,56.112754821777344,55.62217407226562,55.56129837036133
2015-03-04,55.30705261230469,56.34551825744157,54.82363464422168,55.915808000356655,4927543,55.700958251953125,55.615013885498044,55.55055656433105
2015-03-05,55.55772399902344,55.915814301309446,54.286505368672344,55.14592112277665,2511965,55.30705261230469,55.78689804077148,55.5809944152832
2015-03-09,54.04343795776367,55.51816795591423,53.845605527590145,55.14049052300547,2904210,55.55772399902344,55.34438552856445,55.49760284423828
2015-03-10,53.41395568847656,54.07938286586382,52.766511051583954,54.04341290626884,4007085,54.04343795776367,54.8046257019043,55.25636978149414
2015-03-11,53.198158264160156,53.95350814906704,53.036295832177515,53.73769319929261,3350372,53.41395568847656,54.3040657043457,54.96311988830566
2015-03-12,53.827606201171875,54.816753407907285,53.25210139607727,53.25210139607727,4034334,53.198158264160156,54.00817642211914,54.8115951538086
2015-03-13,52.730552673339844,54.097377287908664,52.51474262558238,54.04342477596929,3743353,53.827606201171875,53.44274215698242,54.614820098876955
2015-03-16,52.784507751464844,53.12621023118244,52.35287791764557,52.35287791764557,1546607,52.730552673339844,53.190956115722656,54.26767082214356
2015-03-17,53.108219146728516,53.593801412032825,52.532714420390285,52.91038680529045,4288235,52.784507751464844,53.129808807373045,53.96721725463867
2015-03-18,52.7485466003418,53.324051515404456,52.478779128775614,53.05428404383827,3493449,53.108219146728516,53.039886474609375,53.67197608947754
2015-03-19,52.55069351196289,53.68372034950806,52.155038612267255,52.74852584041613,2641643,52.7485466003418,52.78450393676758,53.39634017944336
2015-03-20,53.30604934692383,53.89954152310919,52.011164865819566,52.514734576353334,3763675,52.55069351196289,52.899603271484374,53.1711727142334
2015-03-23,53.665748596191406,54.63691334653726,53.43195112032499,53.77365850101142,4249360,53.30604934692383,53.07585144042969,53.13340377807617
2015-03-24,53.21613693237305,54.25924163383092,53.05427939079321,53.59381428660649,5170910,53.665748596191406,53.097434997558594,53.11362190246582
2015-03-25,52.6945915222168,53.431953957238875,52.58668161166742,53.144203952988086,6008163,53.21613693237305,53.08664398193359,53.06326522827148
2015-03-26,52.19102478027344,53.773664532975225,51.813352267555786,52.83846964599891,11848617,52.6945915222168,53.0147102355957,52.89960708618164
2015-03-27,52.06512451171875,52.496749438448504,51.507602273275964,52.191012066219386,3479176,52.19102478027344,52.76652526855469,52.833064270019534
2015-03-30,52.15504455566406,52.37085456968899,51.651474846656626,52.17302709729748,4359504,52.06512451171875,52.46438446044922,52.770117950439456
2015-03-31,52.244972229003906,52.67659717868562,51.975204805975416,52.33489470334674,4797950,52.15504455566406,52.27015151977539,52.683793258666995
2015-04-01,52.67659378051758,52.82046875446344,52.19101147466993,52.19101147466993,2808077,52.244972229003906,52.26655197143555,52.67659797668457
2015-04-06,53.21613693237305,53.75567182818632,52.46078710251307,52.65861949147542,5315447,52.67659378051758,52.47157440185547,52.74314231872559
2015-04-07,53.21613693237305,53.30605941500859,52.51474449497993,52.9463694844664,2457023,53.21613693237305,52.70177688598633,52.73415107727051
2015-04-08,52.98233413696289,53.88155887308961,52.87442912007025,53.07225661057556,4009038,53.21613693237305,52.867234802246095,52.665809631347656
2015-04-09,54.313194274902344,54.529009209454514,53.01830954619623,53.072262060182545,2422269,52.98233413696289,53.280879211425784,52.77551536560058
2015-04-10,54.92466354370117,55.05055599383162,54.06140869490318,54.493038558605605,2200148,54.313194274902344,53.7304931640625,52.99852256774902
2015-04-13,55.51815414428711,56.00373162798552,54.22326947100902,54.9606318473417,2208671,54.92466354370117,54.190896606445314,53.33123550415039
2015-04-15,54.511016845703125,56.111638846752456,54.313189352812294,55.73396152586113,2330815,55.51815414428711,54.44987258911133,53.57582473754883
2015-04-16,54.205299377441406,54.76282185262635,53.05429420546834,54.367161842826,2492100,54.511016845703125,54.69446563720703,53.78085021972656
2015-04-17,53.989471435546875,54.52900630387471,53.62977664472165,54.20528147999268,3666806,54.205299377441406,54.629721069335936,53.95530014038086
2015-04-20,53.881553649902344,54.888688183898196,53.467911287103135,54.02542861801434,2278982,53.989471435546875,54.42109909057617,54.075796127319336
2015-04-21,53.539859771728516,54.67288701671836,53.27009230932277,53.953507116969725,2312891,53.881553649902344,54.02544021606445,54.10816841125488
2015-04-22,52.89241027832031,53.791634990900114,52.73054787861343,53.59380750557508,4849646,53.539859771728516,53.70171890258789,54.07579574584961
2015-04-23,52.7485466003418,53.575831561701825,52.478779128775614,53.23412902488239,3515131,52.89241027832031,53.41036834716797,54.0524169921875
2015-04-24,52.460792541503906,53.21614244967648,51.81335255084594,52.51474993956492,2613457,52.7485466003418,53.10463256835938,53.86717681884765
2015-04-27,52.13705062866211,53.14418504237949,51.975193138343414,52.550692942061495,2052351,52.460792541503906,52.75573196411133,53.58841552734375
2015-04-28,51.95722198486328,52.69458926693378,51.615519479265934,51.90326947120127,3429520,52.13705062866211,52.439204406738284,53.23232231140137
2015-04-29,51.45365905761719,52.083116458198575,51.25583154030587,51.921254032320526,2061972,51.95722198486328,52.15145416259766,52.92658653259277
2015-04-30,51.14790344238281,52.08309793784859,50.500463726309384,51.1119334851331,4099911,51.45365905761719,51.83132553100586,52.62084693908692
2015-05-04,51.849308013916016,52.01116552698282,50.716281029418056,51.43566564238164,3652050,51.14790344238281,51.70902862548828,52.406830596923825
2015-05-05,51.489627838134766,52.74854261021387,50.91412296660578,51.4536578689254,7999174,51.849308013916016,51.57954406738281,52.16763801574707
2015-05-06,50.57240676879883,51.34574389698323,50.374579290513495,51.34574389698323,6031578,51.489627838134766,51.302581024169925,51.870892715454104
2015-05-07,50.464508056640625,50.734275494482375,49.65520574311538,50.35659815433989,5448071,50.57240676879883,51.10475082397461,51.628102493286136
2015-05-08,50.356597900390625,51.14791766551181,50.24869287724079,50.71628781569904,2987105,50.464508056640625,50.94648971557617,51.38890762329102
2015-05-11,51.435665130615234,51.56155267999042,50.28465561565289,50.62635805890927,3927933,50.356597900390625,50.86376113891602,51.286394882202146
2015-05-12,50.10481262207031,51.45364966274765,49.853027756368064,51.399697156841796,4551824,51.435665130615234,50.586798095703124,51.08317108154297
2015-05-13,50.66233825683594,50.89613573969129,49.65520838671734,50.176755867147435,4097879,50.10481262207031,50.604784393310545,50.95368270874023
2015-05-14,50.140777587890625,50.64434239049741,49.727130367093835,50.64434239049741,3467677,50.66233825683594,50.54003829956055,50.82239456176758
2015-05-15,50.37458419799805,50.96807156927762,50.1048167675431,50.42853670836772,6305129,50.140777587890625,50.543635559082034,50.7450626373291
2015-05-18,50.37458419799805,50.69830413882267,49.90698439137884,50.1767518218338,14967798,50.37458419799805,50.33141937255859,50.5975902557373
2015-05-19,49.906982421875,51.75938927411515,49.67318496709516,50.356594788223305,6595326,50.37458419799805,50.29185333251953,50.43932571411133
2015-05-20,50.64434051513672,50.86015538786392,50.01488331553563,50.03286585551059,5168468,49.906982421875,50.28825378417969,50.44651908874512
