Date,Close,High,Low,Open,Volume
2000-01-03,0.840094268321991,0.8443156184525288,0.7631676072725719,0.7870900609889737,535796800
2000-01-04,0.7692658305168152,0.8302436317453809,0.7594152797298118,0.8124194816500911,512377600
2000-01-05,0.7805226445198059,0.8297745977825097,0.7730180950557324,0.7786464946284191,778321600
2000-01-06,0.7129774689674377,0.8030379717499876,0.7129774689674377,0.7964714723821259,767972800
2000-01-07,0.7467506527900696,0.7580083561628793,0.7167307951828656,0.7242353462474191,460734400
2000-01-10,0.7336165904998779,0.7673887367795494,0.7111012918977836,0.7655125871497088,505064000
2000-01-11,0.6960914134979248,0.745812414838958,0.6792053637068335,0.720013864309706,441548800
2000-01-12,0.6543450355529785,0.7167308036164595,0.6491847829907419,0.7129776512640409,976068800
2000-01-13,0.7261113524436951,0.7411213043550292,0.6942153486738593,0.7091076122132474,1032684800
2000-01-14,0.7537862062454224,0.767389009848107,0.7458126050573646,0.7505029557502524,390376000
2000-01-18,0.7800536751747131,0.7955334780559957,0.7537860726222828,0.7580082241922185,459177600
2000-01-19,0.799754798412323,0.8161718500227403,0.775832345126327,0.7927184467653601,597643200
2000-01-20,0.8518210053443909,0.9118607116743085,0.8518210053443909,0.8668309068761316,1831132800
2000-01-21,0.8354039788246155,0.8574494824689785,0.8269605264292,0.8574494824689785,495924800
2000-01-24,0.7974094152450562,0.8461914556783927,0.7889659159818092,0.813826411952336,440876800
2000-01-25,0.8424394130706787,0.8490068149693389,0.768327804226175,0.7880281060660035,497145600
2000-01-26,0.8269604444503784,0.8569803474431408,0.8236772445828612,0.8255533444781634,367158400
2000-01-27,0.8255531787872314,0.8480685273754587,0.8030378803004709,0.8166406789930389,340144000
2000-01-28,0.7626986503601074,0.8321199681766505,0.755194099358323,0.8119506638162095,423348800
2000-01-31,0.7786465883255005,0.7795846884348155,0.7092253264814362,0.7580082857176111,701680000
2000-02-01,0.7523790001869202,0.7880281578648236,0.7505029001299918,0.7805227556074903,318035200
2000-02-02,0.7415903806686401,0.7664508852637621,0.7279875282864433,0.7561321347828147,464195200
2000-02-03,0.7753632664680481,0.7823996174005331,0.752378865471665,0.7528479154526531,475193600
2000-02-04,0.8105434775352478,0.8255533795681452,0.777708521477309,0.780053721598334,425320000
2000-02-07,0.856042206287384,0.8574493562935052,0.7950644033838021,0.810543404161455,441067200
2000-02-08,0.8621402978897095,0.8715208942914576,0.8349346043474405,0.8555728984198862,408643200
2000-02-09,0.8452534675598145,0.879026467045218,0.8438464179025746,0.8565111674559284,299364800
2000-02-10,0.8518210053443909,0.8546352053144762,0.8255533520042431,0.8471306052589457,302982400
2000-02-11,0.8161717653274536,0.8565112159363085,0.8124194656908623,0.8527589162997173,212251200
2000-02-14,0.8691760301589966,0.8696450801734503,0.8152337253510696,0.8203931252056343,367539200
2000-02-15,0.8930984735488892,0.9001348249111262,0.864485721540458,0.8649547715500937,485744000
2000-02-16,0.8565112948417664,0.8865319993678381,0.841501393492019,0.8837169978082504,378246400
2000-02-17,0.8621402978897095,0.8668305960905835,0.849006500979246,0.8644854469901465,289497600
2000-02-18,0.8349348902702332,0.8658927928935433,0.8321198386203071,0.860264393043886,233441600
2000-02-22,0.8541662693023682,0.8776196757015859,0.8006929556295651,0.8264915623845501,422296000
2000-02-23,0.8724591732025146,0.8930983733401999,0.8330577743786823,0.8498270368129801,473099200
2000-02-24,0.8646025657653809,0.8940365814114336,0.8386871266431151,0.8804337302008605,376432000
2000-02-25,0.8283674716949463,0.8780885234850747,0.8264913719643588,0.8616714734578358,249144000
2000-02-28,0.8499447703361511,0.863078571416303,0.8133576170517243,0.8264914181318761,328328000
2000-02-29,0.8602644801139832,0.8799647834082878,0.844784725611952,0.8522900277271007,368961600
2000-03-01,0.9779985547065735,0.9911323534373653,0.8893460144913227,0.8898150644170035,1077003200
2000-03-02,0.9156139492988586,0.9601748108886557,0.9057633962155933,0.9531392598171513,311259200
2000-03-03,0.9606436491012573,0.9624030126286959,0.9006039408352706,0.9371902450763824,323366400
2000-03-06,0.9432883262634277,0.9690868728987603,0.9381280758405461,0.9456334756070357,210560000
2000-03-07,0.9221806526184082,0.9564227201636529,0.9090468461667953,0.94891731572305,273011200
2000-03-08,0.9156139492988586,0.9301549031641166,0.889815392257816,0.9221804502718669,271230400
2000-03-09,0.9174900054931641,0.9381283067862931,0.8874701024867804,0.9071704039333094,276718400
2000-03-10,0.9437576532363892,0.9601747054905678,0.9081084468223147,0.9132686987601173,248606400
2000-03-13,0.9104539155960083,0.9493862812782656,0.8968510601557945,0.9165521688886499,303956800
2000-03-14,0.8574493527412415,0.9324998578304962,0.8555731527408527,0.9097499808977749,428579200
2000-03-15,0.8724591732025146,0.9024798734950291,0.8565111740554691,0.8677688740383251,443609600
2000-03-16,0.9123297929763794,0.9156138447115109,0.8593255346532955,0.8804337887041931,378100800
2000-03-17,0.9381285309791565,0.9381285309791565,0.8977890167726279,0.9015422194914047,305043200
2000-03-20,0.9231183528900146,0.9475097544149761,0.9184279531119277,0.9268714542954761,204489600
2000-03-21,1.0127100944519043,1.026312848847828,0.9127998113596982,0.9198353629125371,524328000
2000-03-22,1.0821311473846436,1.0835390991789622,0.9873803304151808,0.9965273576406005,567996800
2000-03-23,1.0605546236038208,1.1285687779501585,1.0507040725180663,1.065713973235119,562564800
2000-03-24,1.04085373878479,1.0802551497320731,1.0169312817902771,1.0689974462853256,446913600
2000-03-27,1.0474209785461426,1.0863533370550469,1.0272508233700763,1.0328801256688955,279182400
2000-03-28,1.044137716293335,1.0657141196154403,1.0291269116879456,1.0300650118235606,202966400
2000-03-29,1.020215392112732,1.0464830009092065,1.004384223818345,1.0460140509840985,239836800
2000-03-30,0.9437576532363892,1.033349017897877,0.9414124030013458,1.0023903119538895,414400000
2000-03-31,1.0192772150039673,1.0300649652640763,0.9456337524098941,0.9564224044966256,404633600
2000-04-03,1.0005146265029907,1.0469524087010538,0.9714328072059523,1.0169316872032936,328563200
2000-04-04,0.9554842114448547,0.9981688637657845,0.8762123564097414,0.9953546639628977,660329600
2000-04-05,0.9784687161445618,0.9972309195197984,0.9306239051224374,0.9491515333590758,457665600
2000-04-06,0.9395365715026855,1.0094269523353911,0.9249948134543969,0.9803451396895889,259627200
2000-04-07,0.9887875914573669,0.9897255914733413,0.9418815784803611,0.9550153823574885,242435200
2000-04-10,0.9381285309791565,0.9962930526194871,0.9362524306346547,0.988318599074837,212262400
2000-04-11,0.8963817954063416,0.9371902517546359,0.8860621933507851,0.9268715515257032,541822400
2000-04-12,0.8199241161346436,0.8930985273201758,0.7870900623670575,0.8930985273201758,941136000
2000-04-13,0.8541662693023682,0.9006040320093537,0.814295809093491,0.8368111654112923,529827200
2000-04-14,0.8396251201629639,0.8855929676074756,0.8180478202380348,0.8203930199078207,667620800
2000-04-17,0.9296858906745911,0.9301549407920618,0.8185171550195309,0.8218012573641258,409561600
2000-04-18,0.9522010684013367,0.9522010684013367,0.8959127573058053,0.9268715638853025,390924800
2000-04-19,0.9090468883514404,0.977530124792999,0.8987272824264475,0.9470412590681645,520150400
2000-04-20,0.8921601176261902,0.936251908117299,0.8785572704367361,0.928278260646519,722120000
2000-04-24,0.9043562412261963,0.9043562412261963,0.8612025349373147,0.8630786349107202,443620800
2000-04-25,0.9629887342453003,0.9662727854108059,0.916082735859849,0.9165517858234095,391641600
2000-04-26,0.9104539155960083,0.9606438859204992,0.900604162853438,0.9503242813944754,366912000
2000-04-27,0.9512621164321899,0.9531391181709861,0.8749221951367011,0.8794956583740563,326603200
2000-04-28,0.9310925006866455,0.9568911467790052,0.9104534034474914,0.9540769476074553,249580800
2000-05-01,0.93296879529953,0.9390670457829351,0.9146756470962913,0.937190044385358,226195200
2000-05-02,0.8846549391746521,0.947509742384343,0.8818407394247112,0.9249944409347269,236432000
2000-05-03,0.8635478615760803,0.9099848274683829,0.8377493022508549,0.8926296716785062,489798400
2000-05-04,0.8307126760482788,0.8649547278635142,0.8297745760763883,0.8640166278916237,399515200
2000-05-05,0.8490066528320312,0.8612023522024674,0.8309471277339782,0.8316506525493577,284076800
2000-05-08,0.8264913558959961,0.8532279559511079,0.8255532559474683,0.8412667306941367,184900800
2000-05-09,0.7913113832473755,0.8349349417751047,0.7870900830997319,0.8278985898038822,327140800
2000-05-10,0.7453434467315674,0.788028101842105,0.7411212950262427,0.7809917501499747,535091200
2000-05-11,0.7716109156608582,0.7823995655229542,0.7429981672971678,0.7608223159002308,499744000
2000-05-12,0.8077291250228882,0.829305574640422,0.7862687104155464,0.7955334245993472,306913600
2000-05-15,0.7580082416534424,0.8110124478944004,0.7514408899507692,0.8110124478944004,678932800
2000-05-16,0.7931875586509705,0.8185170637951896,0.7711421053838494,0.7843927446748641,440451200
2000-05-17,0.7608224153518677,0.7781775162736321,0.75331701395497,0.7777084662624324,398092800
2000-05-18,0.7561320066452026,0.7875589561652739,0.7551939066958768,0.7730180562404243,373777600
2000-05-19,0.7054727673530579,0.7448741571220802,0.7007815674405001,0.7448741571220802,740667200
2000-05-22,0.6749833226203918,0.7035969292219928,0.6454324676306503,0.7035969292219928,755507200
2000-05-23,0.6440252661705017,0.7007817670327885,0.6426181663235542,0.6792053676207427,517585600
2000-05-24,0.6580972671508789,0.6735762207389281,0.6229171576400306,0.6468396140708734,678462400
2000-05-25,0.6549306511878967,0.6953877871808796,0.6454323146399394,0.6641953645895473,406750400
2000-05-26,0.6482466459274292,0.6745142498385875,0.6398040458010305,0.6604423478013118,181148800
2000-05-30,0.6571590304374695,0.6613803297466565,0.6135363322994583,0.6576280302930662,713059200
2000-05-31,0.6304224133491516,0.6848337642838704,0.6290153135078024,0.6519996644003783,433507200
2000-06-01,0.6688858270645142,0.6721690269346449,0.6032168195142287,0.6135364210776156,903840000
2000-06-02,0.6946844458580017,0.74862675698081,0.6679477902805389,0.7035969482922175,792848000
2000-06-05,0.6853026747703552,0.7148535211355056,0.673106976044973,0.7003126229128084,323668800
2000-06-06,0.697029709815979,0.7261115202859075,0.6777984534259556,0.6902287332071115,525481600
2000-06-07,0.7247042059898376,0.7279874558391902,0.6876480028626981,0.7026587554357155,337019200
2000-06-08,0.7115703821182251,0.7392450831924656,0.6989056315113912,0.7326786338061031,238526400
2000-06-09,0.7186069488525391,0.735023952875836,0.708287345627714,0.7261114498508867,252358400
2000-06-12,0.6843647956848145,0.7237662012045917,0.6820196457041807,0.7232971511678737,290337600
2000-06-13,0.7092251777648926,0.7106322775323322,0.6618493786268623,0.6843646783558547,351456000
2000-06-14,0.6787362098693848,0.7223589034749753,0.6763910104291909,0.7106322048535063,277446400
2000-06-15,0.6932770013809204,0.7007815482556179,0.6679474584919756,0.6848335532101705,248572800
2000-06-16,0.6843647956848145,0.7035968993212868,0.668416793827537,0.7017198975507676,303564800
2000-06-19,0.7251735329627991,0.7345550878115541,0.6740454092723467,0.6796746628311612,394004800
2000-06-20,0.7598841190338135,0.7800534647110918,0.7383068721645009,0.7392449218431051,501390400
2000-06-21,0.8349348902702332,0.8546351915706075,0.7551939817788996,0.7580082318052047,490000000
2000-06-22,0.8067902326583862,0.8649547361398866,0.8039760329187319,0.8368109851917874,467712000
2000-06-23,0.7758322954177856,0.8199240474136811,0.7626984946462241,0.8072592966406826,204965600
2000-06-26,0.8124194741249084,0.8218010249373304,0.7823996237778459,0.7880280231896913,185354400
2000-06-27,0.776770293712616,0.8330577391132485,0.7748941440654806,0.8072591909464846,203470400
2000-06-28,0.8171097040176392,0.831181552211716,0.773017959770899,0.8002236565297282,286428800
2000-06-29,0.7692658305168152,0.8096052819181013,0.7664507790597863,0.7964714814099523,203660800
2000-06-30,0.7861519455909729,0.8246153004166832,0.7758323439621385,0.7927184455758329,323097600
2000-07-03,0.800223708152771,0.8152336070459376,0.7823995596827559,0.7823995596827559,70828800
2000-07-05,0.7748944163322449,0.8283676811012649,0.7617606126655967,0.7992858733592022,265216000
2000-07-06,0.7777084112167358,0.7945953126571357,0.7448743616405034,0.7880280117474666,309545600
2000-07-07,0.8171097040176392,0.8227389543302137,0.7823995092095625,0.7894350074441477,263603200
2000-07-10,0.8574493527412415,0.8743362549771698,0.806790249280626,0.811950500702332,397796000
2000-07-11,0.8546348810195923,0.8893458726209179,0.8321195362507542,0.85557288051839,357896000
2000-07-12,0.8837170600891113,0.8846550599985703,0.8461917529538672,0.8724593577252819,225433600
2000-07-13,0.8480686545372009,0.9099845572751677,0.8218010528713435,0.8780885560061487,445659200
2000-07-14,0.8658927083015442,0.8855930076773294,0.853697008127454,0.8574493077283015,190276800
2000-07-17,0.8752744197845459,0.8827789197329059,0.8574494162286218,0.8743363197148926,260002400
2000-07-18,0.8593255281448364,0.8837170321224648,0.8536971280543619,0.8780886320319903,318404800
2000-07-19,0.7908422946929932,0.85275900257109,0.7767704431608217,0.8283675494214715,457872800
2000-07-20,0.8274295926094055,0.8565113990021884,0.8124196393328201,0.8255534423901123,465572800
2000-07-21,0.8039761185646057,0.8349349242753766,0.7945954183654698,0.8159373455081187,196235200
2000-07-24,0.730802595615387,0.7936565567400637,0.7129775909475025,0.7889662064036367,412171200
2000-07-25,0.7514410614967346,0.7598845150335678,0.7364311064832746,0.7551941639933326,211607200
2000-07-26,0.7514410614967346,0.769266068839341,0.739245307087118,0.7481578107584211,210470400
2000-07-27,0.7805226445198059,0.7992856965793635,0.7486266434234881,0.7505027933148749,294985600
2000-07-28,0.7251735329627991,0.7880283622320988,0.703597124175472,0.7847451111287743,237893600
