Date,Close,High,Low,Open,Volume,Prev_Close,MA5,MA10
2018-04-09,170.52236938476562,171.85610737366332,163.9848352802131,171.41881447958275,176604,170.87220764160156,170.889697265625,172.0813186645508
2018-04-10,168.3140411376953,170.89406667979003,167.87674822055652,169.27609089344895,100110,170.52236938476562,170.246875,171.8670440673828
2018-04-11,166.69606018066406,170.01947557173432,166.17130335832647,170.01947557173432,95608,168.3140411376953,169.2935760498047,171.17830810546874
2018-04-12,164.24722290039062,167.9204807477229,163.98484448019815,166.3899555325744,122028,166.69606018066406,168.13038024902343,169.86861724853514
2018-04-13,164.2909393310547,167.04587911985263,162.8041328722169,162.8041328722169,182670,164.24722290039062,166.81412658691406,168.952490234375
2018-04-16,174.72039794921875,179.2901147485414,163.11027512489255,163.11027512489255,1103868,164.2909393310547,167.6537322998047,169.27171478271484
2018-04-17,177.16921997070312,182.70097261796323,175.0920786464067,176.09786034734887,920306,174.72039794921875,169.42476806640624,169.83582153320313
2018-04-18,176.97244262695312,179.13703448294018,175.3763128599142,178.34991259805767,258030,177.16921997070312,171.48004455566405,170.38681030273438
2018-04-19,181.4765625,184.49388099061437,177.69398139643383,178.63415850903615,915076,176.97244262695312,174.92591247558593,171.52814636230468
2018-04-20,181.73895263671875,183.22574599726647,179.72740239827334,181.87013518363227,440532,181.4765625,178.41551513671874,172.6148208618164
2018-04-23,178.45925903320312,184.1003355288391,177.7595876305774,181.8264068065861,302418,181.73895263671875,179.1632873535156,173.40850982666015
2018-04-24,178.67788696289062,180.07721627774768,177.05989784636145,178.48109981394603,149724,178.45925903320312,179.46502075195312,174.44489440917968
2018-04-25,178.5248260498047,179.2900886231964,177.10362412779156,177.54091702687253,116550,178.67788696289062,179.77549743652344,175.62777099609374
2018-04-26,177.16921997070312,178.30618420671055,176.95057351551404,177.32227515835962,68038,178.5248260498047,178.91402893066407,176.919970703125
2018-04-27,177.10362243652344,177.58464728994295,176.22903664671344,176.22903664671344,79968,177.16921997070312,177.986962890625,178.20123901367188
2018-04-30,175.9447784423828,179.90227334230954,172.33711247958868,175.15764331615662,139808,177.10362243652344,177.48406677246095,178.32367706298828
2018-05-02,170.58795166015625,176.64446059302833,169.25420039642492,173.1679769302446,98920,175.9447784423828,175.86607971191407,177.6655502319336
2018-05-03,171.54998779296875,172.7306838815996,168.9481032200517,171.85609814042692,64546,170.58795166015625,174.4711120605469,177.12330474853516
2018-05-04,170.04135131835938,172.2934071437266,169.6696496745328,171.8561142321943,41144,171.54998779296875,173.04553833007813,175.9797836303711
2018-05-07,169.77896118164062,171.54999201303423,168.7950521986176,169.66963796130474,57830,170.04135131835938,171.58060607910156,174.78378448486328
2018-05-08,169.71337890625,173.6052830872937,168.838793097246,170.54423275577975,534490,169.77896118164062,170.334326171875,173.90919647216796
2018-05-09,169.6040496826172,172.29339828118015,168.3577622798334,172.29339828118015,175524,169.71337890625,170.13754577636718,173.00181274414064
2018-05-10,169.71337890625,170.93779370080745,169.23235404227373,169.23235404227373,73980,169.6040496826172,169.77022399902344,172.12066802978515
2018-05-11,169.69149780273438,170.41304173532362,169.23234561392277,169.9976081586886,61328,169.71337890625,169.70025329589845,171.37289581298828
2018-05-14,169.69149780273438,170.1287906854577,168.79505273119946,168.79505273119946,55698,169.69149780273438,169.6827606201172,170.63168334960938
2018-05-15,167.11148071289062,169.12303074173886,166.60859654195866,166.60859654195866,51012,169.69149780273438,169.16238098144532,169.74835357666015
2018-05-16,165.73397827148438,166.38991749947178,165.2966854528261,166.17127109014265,38232,167.11148071289062,168.38836669921875,169.26295623779296
2018-05-17,166.34620666503906,167.8986043754123,164.88127286754747,164.88127286754747,31314,165.73397827148438,167.71493225097657,168.742578125
2018-05-18,162.19192504882812,166.4555305900766,161.7983641294291,164.44398069133547,100708,166.34620666503906,166.21501770019532,167.95763549804687
2018-05-21,162.8041229248047,164.26905664319872,161.79835470656812,162.2356475571264,84330,162.19192504882812,164.83754272460936,167.2601516723633
2018-05-22,164.5970458984375,165.73401011442064,161.7983739903315,161.8202332974172,52796,162.8041229248047,164.33465576171875,166.74851837158204
2018-05-23,165.9526824951172,166.47743939836812,162.672985212605,162.672985212605,49596,164.5970458984375,164.3783966064453,166.38338165283204
2018-05-24,166.10574340820312,167.9205066311559,164.31283949650216,166.6086276731,40638,165.9526824951172,164.33030395507814,166.02261810302736
2018-05-25,167.57066345214844,168.16099825740292,164.61893604538912,164.85944182937266,44886,166.10574340820312,165.4060516357422,165.81053466796874
2018-05-28,173.27731323242188,174.43613675914776,166.2150355009321,166.2150355009321,86166,167.57066345214844,167.5006896972656,166.1691162109375
2018-05-29,176.05413818359375,179.9241833248086,173.58343577150197,173.58343577150197,300474,173.27731323242188,169.79210815429687,167.06338195800782
2018-05-30,175.9229278564453,177.10362402130207,174.04257372957585,174.9171595272119,71636,176.05413818359375,171.7861572265625,168.0822769165039
2018-05-31,177.27854919433594,185.84949319666518,176.22904884295545,183.66302857082206,358856,175.9229278564453,174.02071838378907,169.1755111694336
2018-06-01,175.44189453125,179.04956049795967,174.917137779863,177.95632838683554,93420,177.27854919433594,175.59496459960937,170.5005081176758
2018-06-04,173.0149688720703,176.22907501847908,170.54426614691525,176.22907501847908,67770,175.44189453125,175.54249572753906,171.52159271240234
2018-06-05,169.69149780273438,172.7525479817976,168.79505273119946,172.7306886757093,73806,173.0149688720703,174.26996765136718,172.03103790283203
2018-06-06,169.93202209472656,170.56608878700413,168.27030108246234,170.54422948024703,37926,169.69149780273438,173.07178649902343,172.42897186279296
2018-06-07,175.28884887695312,177.10361161085532,168.37961355271733,168.37961355271733,186682,169.93202209472656,172.67384643554686,173.34728240966797
2018-06-08,174.13003540039062,175.28885889828075,172.73069280418215,174.9608892283994,35756,175.28884887695312,172.411474609375,174.0032196044922
2018-06-11,173.49595642089844,174.91715833234878,172.5776386706296,173.45222446229133,41700,174.13003540039062,172.50767211914064,174.02508392333985
2018-06-12,174.52357482910156,176.77563028241414,172.73067151899465,174.479842876149,65610,173.49595642089844,173.47408752441407,173.8720275878906
2018-06-13,172.99307250976562,174.04257279225266,172.2934012064009,172.9493405510953,32344,174.52357482910156,174.08629760742187,173.57904205322265
2018-06-14,173.714599609375,175.57309438178493,170.6316900896606,172.29339772459093,63092,172.99307250976562,173.77144775390624,173.22264709472657
2018-06-15,175.87921142578125,178.17499917307265,172.09661712795724,172.29340427291606,112198,173.714599609375,174.12128295898438,173.2663787841797
2018-06-18,172.0747833251953,176.40398104986699,171.65934966653916,175.57312707767704,47752,175.87921142578125,173.83704833984376,173.1723602294922
2018-06-19,169.97573852539062,172.66508692171843,168.77318317096513,171.41879961265366,44760,172.0747833251953,172.92748107910157,173.2007843017578
2018-06-20,168.8606719970703,170.32560606615016,168.3577877675682,168.3577877675682,28810,169.97573852539062,172.1010009765625,173.0936492919922
2018-06-21,167.1552276611328,168.35778325581722,166.80539864436417,167.22081893363674,31044,168.8606719970703,170.78912658691405,172.28028717041016
2018-06-22,166.4774169921875,167.8111550361858,165.73401370349035,166.43368503194873,38542,167.1552276611328,168.9087677001953,171.51502532958983
2018-06-25,167.3520050048828,168.13912691899102,166.1713087885997,166.49927847699826,39474,166.4774169921875,167.9642120361328,170.90063018798827
2018-06-26,164.0941619873047,168.79506069846664,163.54754585809982,168.79506069846664,55254,167.3520050048828,166.78789672851562,169.8576889038086
2018-06-27,164.13787841796875,166.06196434171264,162.89159109226586,165.42788435377565,46592,164.0941619873047,165.8433380126953,168.9721694946289
