Date,Close,High,Low,Open,Volume,Prev_Close,MA5,MA10
2015-01-14,178.66915893554688,181.2477104052324,177.86669881659475,180.39175484961623,11380041,180.42384338378906,181.0658172607422,183.39721221923827
2015-01-15,184.93898010253906,186.40479779837128,179.74978033395087,179.74978033395087,16927085,178.66915893554688,182.01591796875,182.89112854003906
2015-01-16,186.10525512695312,187.23938705211427,182.32836269317522,184.02956058091692,19136963,184.93898010253906,182.41821899414063,182.55196075439454
2015-01-19,188.2344207763672,189.59323348253545,183.76207355968455,186.21223606415992,13339962,186.10525512695312,183.67433166503906,182.6332778930664
2015-01-20,193.24172973632812,193.77669838636558,188.06321434843136,188.63029454489703,13361320,188.2344207763672,186.23790893554687,184.06592864990233
2015-01-21,194.03346252441406,195.0285061417366,190.88784537432815,193.6589944954715,17084297,193.24172973632812,189.3107696533203,185.18829345703125
2015-01-22,189.11178588867188,194.12980116349135,188.20233481106973,193.69112425719513,23721627,194.03346252441406,190.14533081054688,186.08062438964845
2015-01-23,189.78579711914062,192.11825495384193,187.66732099973535,190.44915472105197,18080494,189.11178588867188,190.88143920898438,186.6498291015625
2015-01-27,190.24591064453125,191.88291395176273,188.41630947001002,191.06975469986517,17939876,189.78579711914062,191.2837371826172,187.47903442382812
2015-01-28,194.0548553466797,194.6861300041943,189.61460599405672,189.61460599405672,19298126,190.24591064453125,191.4463623046875,188.84213562011718
2015-01-29,198.88031005859375,199.97164555622763,194.06557782256655,194.10837417270935,36117653,194.0548553466797,192.41573181152344,190.86325073242188
2015-01-30,195.8523712158203,199.27617902007137,194.5149424979657,199.00868756270236,21746801,198.88031005859375,193.76384887695312,191.95458984375
2015-02-02,194.3116912841797,196.84744671575802,193.80881983332242,196.02358832102465,19302710,195.8523712158203,194.66902770996094,192.77523345947264
2015-02-03,200.635009765625,201.33046471295063,195.41369812138836,195.41369812138836,17092333,194.3116912841797,196.7468475341797,194.01529235839843
2015-02-04,198.75192260742188,201.96173460093706,198.13136124086165,200.9559917954961,14072894,200.635009765625,197.68626098632814,194.56631164550782
2015-02-05,197.66058349609375,201.1271735293087,196.3552519765529,200.2926304255329,12365643,198.75192260742188,197.44231567382812,194.92902374267578
2015-02-06,194.70753479003906,199.00868188305802,193.2310179844294,197.74616109413523,9045844,197.66058349609375,197.21334838867188,195.4885986328125
2015-02-09,191.8828887939453,196.4408282162597,190.87714609111782,192.84583515065205,8839692,194.70753479003906,196.727587890625,195.69830780029298
2015-02-10,188.7373046875,193.5520230294048,184.30775352810963,192.1611129679973,13651008,191.8828887939453,194.348046875,195.54744720458984
2015-02-11,192.73883056640625,193.60548508265373,188.9512399283571,189.59319935896937,9781008,188.7373046875,193.1454284667969,195.4158447265625
2015-02-12,194.5470428466797,195.5741837758089,189.86071414308964,194.30096384372987,8709626,192.73883056640625,192.52272033691406,194.9825180053711
2015-02-13,196.3338623046875,197.040016389926,194.52565931328633,195.58489758339235,7393680,194.5470428466797,192.84798583984374,195.03066711425782
2015-02-16,193.188232421875,197.76757030685985,192.58905496930115,196.59062786062142,12266698,196.3338623046875,193.1090545654297,194.91832122802734
2015-02-18,192.94215393066406,194.30098096364335,191.39074331319028,192.58906974126074,9835036,193.188232421875,193.9500244140625,194.14903564453124
2015-02-19,193.0277099609375,194.21535135983345,189.92488931550463,194.0762489574081,9550637,192.94215393066406,194.00780029296874,193.5766143798828
2015-02-20,186.83282470703125,191.7331504312857,186.44764320931512,191.5726498079466,18717199,193.0277099609375,192.46495666503907,192.49383850097655
2015-02-23,182.19998168945312,187.61387772073877,181.26913240018587,186.15875879877476,14104463,186.83282470703125,189.6381805419922,191.24308319091796
2015-02-24,180.06008911132812,183.3448092834425,179.10785594710333,182.7991414835957,19946218,182.19998168945312,187.0125518798828,190.06080322265626
2015-02-25,180.42384338378906,183.2805852704313,179.97446745305348,181.63288304739757,15274116,180.06008911132812,184.5088897705078,189.22945709228514
2015-02-26,180.17776489257812,181.88966164130656,179.02222065980368,181.05510429838532,21459750,180.42384338378906,181.93890075683595,187.97335052490234
2015-02-27,183.07730102539062,184.24354442256953,180.73414371246815,181.36540416281517,18659378,180.17776489257812,181.18779602050782,186.82637634277344
2015-03-02,184.93898010253906,187.3463459741244,183.07728192391377,185.9554218833757,14579511,183.07730102539062,181.735595703125,185.6868881225586
2015-03-03,192.76026916503906,193.9692946794488,185.61307838971265,185.95544920611377,20636925,184.93898010253906,184.2756317138672,185.644091796875
2015-03-04,189.98912048339844,194.65406572197864,188.320019892744,193.8730037246968,14476047,192.76026916503906,186.18868713378907,185.34878845214843
